x:6.78, V:104.623, Pressure:262760, iteration:1, T:403.15, f_new:14.079, dfdT:5.51298
x:53.37, V:1296.99, Pressure:925.31, iteration:6, T:278.995, f_new:1976.45, dfdT:6.78257
x:53.37, V:1296.99, Pressure:925.31, iteration:7, T:278.993, f_new:nan, dfdT:nan
x:53.38, V:1297.04, Pressure:924.874, iteration:1, T:278.994, f_new:1976.66, dfdT:6.78249
x:53.38, V:1297.04, Pressure:924.874, iteration:2, T:278.994, f_new:1976.66, dfdT:6.7825
x:53.38, V:1297.04, Pressure:924.874, iteration:3, T:278.994, f_new:1976.66, dfdT:6.78251
x:53.38, V:1297.04, Pressure:924.874, iteration:4, T:278.993, f_new:1976.66, dfdT:6.78254
x:53.38, V:1297.04, Pressure:924.874, iteration:5, T:278.991, f_new:1976.64, dfdT:6.7826
x:53.38, V:1297.04, Pressure:924.874, iteration:6, T:278.988, f_new:1976.62, dfdT:6.78272
x:53.38, V:1297.04, Pressure:924.874, iteration:7, T:278.987, f_new:nan, dfdT:nan
x:53.39, V:1297.08, Pressure:924.438, iteration:1, T:278.988, f_new:1976.84, dfdT:6.78264
x:53.39, V:1297.08, Pressure:924.438, iteration:2, T:278.987, f_new:1976.84, dfdT:6.78264
x:53.39, V:1297.08, Pressure:924.438, iteration:3, T:278.987, f_new:1976.83, dfdT:6.78266
x:53.39, V:1297.08, Pressure:924.438, iteration:4, T:278.986, f_new:1976.83, dfdT:6.78269
x:53.39, V:1297.08, Pressure:924.438, iteration:5, T:278.985, f_new:1976.82, dfdT:6.78275
x:53.39, V:1297.08, Pressure:924.438, iteration:6, T:278.981, f_new:1976.8, dfdT:6.78287
x:53.39, V:1297.08, Pressure:924.438, iteration:7, T:278.98, f_new:nan, dfdT:nan
x:53.4, V:1297.13, Pressure:924.002, iteration:1, T:278.981, f_new:1977.01, dfdT:6.78278
x:53.4, V:1297.13, Pressure:924.002, iteration:2, T:278.981, f_new:1977.01, dfdT:6.78279
x:53.4, V:1297.13, Pressure:924.002, iteration:3, T:278.98, f_new:1977.01, dfdT:6.7828
x:53.4, V:1297.13, Pressure:924.002, iteration:4, T:278.979, f_new:1977, dfdT:6.78283
x:53.4, V:1297.13, Pressure:924.002, iteration:5, T:278.978, f_new:1976.99, dfdT:6.78289
x:53.4, V:1297.13, Pressure:924.002, iteration:6, T:278.975, f_new:1976.97, dfdT:6.78301
x:53.4, V:1297.13, Pressure:924.002, iteration:7, T:278.973, f_new:nan, dfdT:nan
x:53.41, V:1297.18, Pressure:923.567, iteration:1, T:278.974, f_new:1977.18, dfdT:6.78293
x:53.41, V:1297.18, Pressure:923.567, iteration:2, T:278.974, f_new:1977.18, dfdT:6.78294
x:53.41, V:1297.18, Pressure:923.567, iteration:3, T:278.973, f_new:1977.18, dfdT:6.78295
x:53.41, V:1297.18, Pressure:923.567, iteration:4, T:278.973, f_new:1977.17, dfdT:6.78298
x:53.41, V:1297.18, Pressure:923.567, iteration:5, T:278.971, f_new:1977.16, dfdT:6.78304
x:53.41, V:1297.18, Pressure:923.567, iteration:6, T:278.968, f_new:1977.14, dfdT:6.78316
x:53.41, V:1297.18, Pressure:923.567, iteration:7, T:278.966, f_new:nan, dfdT:nan
x:53.42, V:1297.22, Pressure:923.132, iteration:1, T:278.967, f_new:1977.36, dfdT:6.78308
x:53.42, V:1297.22, Pressure:923.132, iteration:2, T:278.967, f_new:1977.35, dfdT:6.78308
x:53.42, V:1297.22, Pressure:923.132, iteration:3, T:278.967, f_new:1977.35, dfdT:6.7831
x:53.42, V:1297.22, Pressure:923.132, iteration:4, T:278.966, f_new:1977.35, dfdT:6.78313
x:53.42, V:1297.22, Pressure:923.132, iteration:5, T:278.964, f_new:1977.34, dfdT:6.78319
x:53.42, V:1297.22, Pressure:923.132, iteration:6, T:278.961, f_new:1977.31, dfdT:6.78331
x:53.42, V:1297.22, Pressure:923.132, iteration:7, T:278.959, f_new:nan, dfdT:nan
x:53.43, V:1297.27, Pressure:922.697, iteration:1, T:278.96, f_new:1977.53, dfdT:6.78322
x:53.43, V:1297.27, Pressure:922.697, iteration:2, T:278.96, f_new:1977.53, dfdT:6.78323
x:53.43, V:1297.27, Pressure:922.697, iteration:3, T:278.96, f_new:1977.52, dfdT:6.78324
x:53.43, V:1297.27, Pressure:922.697, iteration:4, T:278.959, f_new:1977.52, dfdT:6.78327
x:53.43, V:1297.27, Pressure:922.697, iteration:5, T:278.957, f_new:1977.51, dfdT:6.78333
x:53.43, V:1297.27, Pressure:922.697, iteration:6, T:278.954, f_new:1977.49, dfdT:6.78345
x:53.43, V:1297.27, Pressure:922.697, iteration:7, T:278.953, f_new:nan, dfdT:nan
x:53.44, V:1297.32, Pressure:922.262, iteration:1, T:278.954, f_new:1977.7, dfdT:6.78337
x:53.44, V:1297.32, Pressure:922.262, iteration:2, T:278.953, f_new:1977.7, dfdT:6.78338
x:53.44, V:1297.32, Pressure:922.262, iteration:3, T:278.953, f_new:1977.7, dfdT:6.78339
x:53.44, V:1297.32, Pressure:922.262, iteration:4, T:278.952, f_new:1977.69, dfdT:6.78342
x:53.44, V:1297.32, Pressure:922.262, iteration:5, T:278.951, f_new:1977.68, dfdT:6.78348
x:53.44, V:1297.32, Pressure:922.262, iteration:6, T:278.947, f_new:1977.66, dfdT:6.7836
x:53.44, V:1297.32, Pressure:922.262, iteration:7, T:278.946, f_new:nan, dfdT:nan
x:53.45, V:1297.36, Pressure:921.828, iteration:1, T:278.947, f_new:1977.87, dfdT:6.78352
x:53.45, V:1297.36, Pressure:921.828, iteration:2, T:278.947, f_new:1977.87, dfdT:6.78352
x:53.45, V:1297.36, Pressure:921.828, iteration:3, T:278.946, f_new:1977.87, dfdT:6.78354
x:53.45, V:1297.36, Pressure:921.828, iteration:4, T:278.945, f_new:1977.86, dfdT:6.78357
x:53.45, V:1297.36, Pressure:921.828, iteration:5, T:278.944, f_new:1977.85, dfdT:6.78363
x:53.45, V:1297.36, Pressure:921.828, iteration:6, T:278.941, f_new:1977.83, dfdT:6.78375
x:53.45, V:1297.36, Pressure:921.828, iteration:7, T:278.939, f_new:nan, dfdT:nan
x:53.46, V:1297.41, Pressure:921.394, iteration:1, T:278.94, f_new:1978.05, dfdT:6.78366
x:53.46, V:1297.41, Pressure:921.394, iteration:2, T:278.94, f_new:1978.04, dfdT:6.78367
x:53.46, V:1297.41, Pressure:921.394, iteration:3, T:278.939, f_new:1978.04, dfdT:6.78368
x:53.46, V:1297.41, Pressure:921.394, iteration:4, T:278.939, f_new:1978.04, dfdT:6.78371
x:53.46, V:1297.41, Pressure:921.394, iteration:5, T:278.937, f_new:1978.03, dfdT:6.78377
x:53.46, V:1297.41, Pressure:921.394, iteration:6, T:278.934, f_new:1978, dfdT:6.78389
x:53.46, V:1297.41, Pressure:921.394, iteration:7, T:278.932, f_new:nan, dfdT:nan
x:53.47, V:1297.46, Pressure:920.96, iteration:1, T:278.933, f_new:1978.22, dfdT:6.78381
x:53.47, V:1297.46, Pressure:920.96, iteration:2, T:278.933, f_new:1978.22, dfdT:6.78382
x:53.47, V:1297.46, Pressure:920.96, iteration:3, T:278.933, f_new:1978.21, dfdT:6.78383
x:53.47, V:1297.46, Pressure:920.96, iteration:4, T:278.932, f_new:1978.21, dfdT:6.78386
x:53.47, V:1297.46, Pressure:920.96, iteration:5, T:278.93, f_new:1978.2, dfdT:6.78392
x:53.47, V:1297.46, Pressure:920.96, iteration:6, T:278.927, f_new:1978.18, dfdT:6.78404
x:53.47, V:1297.46, Pressure:920.96, iteration:7, T:278.925, f_new:nan, dfdT:nan
x:53.48, V:1297.5, Pressure:920.527, iteration:1, T:278.926, f_new:1978.39, dfdT:6.78395
x:53.48, V:1297.5, Pressure:920.527, iteration:2, T:278.926, f_new:1978.39, dfdT:6.78396
x:53.48, V:1297.5, Pressure:920.527, iteration:3, T:278.926, f_new:1978.39, dfdT:6.78398
x:53.48, V:1297.5, Pressure:920.527, iteration:4, T:278.925, f_new:1978.38, dfdT:6.78401
x:53.48, V:1297.5, Pressure:920.527, iteration:5, T:278.923, f_new:1978.37, dfdT:6.78407
x:53.48, V:1297.5, Pressure:920.527, iteration:6, T:278.92, f_new:1978.35, dfdT:6.78419
x:53.48, V:1297.5, Pressure:920.527, iteration:7, T:278.919, f_new:nan, dfdT:nan
x:53.49, V:1297.55, Pressure:920.094, iteration:1, T:278.92, f_new:1978.56, dfdT:6.7841
x:53.49, V:1297.55, Pressure:920.094, iteration:2, T:278.919, f_new:1978.56, dfdT:6.78411
x:53.49, V:1297.55, Pressure:920.094, iteration:3, T:278.919, f_new:1978.56, dfdT:6.78412
x:53.49, V:1297.55, Pressure:920.094, iteration:4, T:278.918, f_new:1978.55, dfdT:6.78415
x:53.49, V:1297.55, Pressure:920.094, iteration:5, T:278.917, f_new:1978.54, dfdT:6.78421
x:53.49, V:1297.55, Pressure:920.094, iteration:6, T:278.913, f_new:1978.52, dfdT:6.78433
x:53.49, V:1297.55, Pressure:920.094, iteration:7, T:278.912, f_new:nan, dfdT:nan
x:53.5, V:1297.6, Pressure:919.661, iteration:1, T:278.913, f_new:1978.74, dfdT:6.78425
x:53.5, V:1297.6, Pressure:919.661, iteration:2, T:278.913, f_new:1978.73, dfdT:6.78425
x:53.5, V:1297.6, Pressure:919.661, iteration:3, T:278.912, f_new:1978.73, dfdT:6.78427
x:53.5, V:1297.6, Pressure:919.661, iteration:4, T:278.911, f_new:1978.73, dfdT:6.7843
x:53.5, V:1297.6, Pressure:919.661, iteration:5, T:278.91, f_new:1978.72, dfdT:6.78436
x:53.5, V:1297.6, Pressure:919.661, iteration:6, T:278.907, f_new:1978.69, dfdT:6.78448
x:53.5, V:1297.6, Pressure:919.661, iteration:7, T:278.905, f_new:nan, dfdT:nan
x:53.51, V:1297.64, Pressure:919.228, iteration:1, T:278.906, f_new:1978.91, dfdT:6.78439
x:53.51, V:1297.64, Pressure:919.228, iteration:2, T:278.906, f_new:1978.91, dfdT:6.7844
x:53.51, V:1297.64, Pressure:919.228, iteration:3, T:278.905, f_new:1978.9, dfdT:6.78442
x:53.51, V:1297.64, Pressure:919.228, iteration:4, T:278.905, f_new:1978.9, dfdT:6.78445
x:53.51, V:1297.64, Pressure:919.228, iteration:5, T:278.903, f_new:1978.89, dfdT:6.78451
x:53.51, V:1297.64, Pressure:919.228, iteration:6, T:278.9, f_new:1978.87, dfdT:6.78462
x:53.51, V:1297.64, Pressure:919.228, iteration:7, T:278.898, f_new:nan, dfdT:nan
x:53.52, V:1297.69, Pressure:918.796, iteration:1, T:278.899, f_new:1979.08, dfdT:6.78454
x:53.52, V:1297.69, Pressure:918.796, iteration:2, T:278.899, f_new:1979.08, dfdT:6.78455
x:53.52, V:1297.69, Pressure:918.796, iteration:3, T:278.899, f_new:1979.08, dfdT:6.78456
x:53.52, V:1297.69, Pressure:918.796, iteration:4, T:278.898, f_new:1979.07, dfdT:6.78459
x:53.52, V:1297.69, Pressure:918.796, iteration:5, T:278.896, f_new:1979.06, dfdT:6.78465
x:53.52, V:1297.69, Pressure:918.796, iteration:6, T:278.893, f_new:1979.04, dfdT:6.78477
x:53.52, V:1297.69, Pressure:918.796, iteration:7, T:278.891, f_new:nan, dfdT:nan
x:53.53, V:1297.74, Pressure:918.364, iteration:1, T:278.892, f_new:1979.25, dfdT:6.78469
x:53.53, V:1297.74, Pressure:918.364, iteration:2, T:278.892, f_new:1979.25, dfdT:6.78469
x:53.53, V:1297.74, Pressure:918.364, iteration:3, T:278.892, f_new:1979.25, dfdT:6.78471
x:53.53, V:1297.74, Pressure:918.364, iteration:4, T:278.891, f_new:1979.24, dfdT:6.78474
x:53.53, V:1297.74, Pressure:918.364, iteration:5, T:278.889, f_new:1979.23, dfdT:6.7848
x:53.53, V:1297.74, Pressure:918.364, iteration:6, T:278.886, f_new:1979.21, dfdT:6.78492
x:53.53, V:1297.74, Pressure:918.364, iteration:7, T:278.885, f_new:nan, dfdT:nan
x:53.54, V:1297.78, Pressure:917.932, iteration:1, T:278.886, f_new:1979.43, dfdT:6.78483
x:53.54, V:1297.78, Pressure:917.932, iteration:2, T:278.885, f_new:1979.42, dfdT:6.78484
x:53.54, V:1297.78, Pressure:917.932, iteration:3, T:278.885, f_new:1979.42, dfdT:6.78486
x:53.54, V:1297.78, Pressure:917.932, iteration:4, T:278.884, f_new:1979.42, dfdT:6.78489
x:53.54, V:1297.78, Pressure:917.932, iteration:5, T:278.883, f_new:1979.4, dfdT:6.78494
x:53.54, V:1297.78, Pressure:917.932, iteration:6, T:278.879, f_new:1979.38, dfdT:6.78506
x:53.54, V:1297.78, Pressure:917.932, iteration:7, T:278.878, f_new:nan, dfdT:nan
x:53.55, V:1297.83, Pressure:917.501, iteration:1, T:278.879, f_new:1979.6, dfdT:6.78498
x:53.55, V:1297.83, Pressure:917.501, iteration:2, T:278.879, f_new:1979.6, dfdT:6.78499
x:53.55, V:1297.83, Pressure:917.501, iteration:3, T:278.878, f_new:1979.59, dfdT:6.785
x:53.55, V:1297.83, Pressure:917.501, iteration:4, T:278.877, f_new:1979.59, dfdT:6.78503
x:53.55, V:1297.83, Pressure:917.501, iteration:5, T:278.876, f_new:1979.58, dfdT:6.78509
x:53.55, V:1297.83, Pressure:917.501, iteration:6, T:278.873, f_new:1979.56, dfdT:6.78521
x:53.55, V:1297.83, Pressure:917.501, iteration:7, T:278.871, f_new:nan, dfdT:nan
x:53.56, V:1297.88, Pressure:917.07, iteration:1, T:278.872, f_new:1979.77, dfdT:6.78513
x:53.56, V:1297.88, Pressure:917.07, iteration:2, T:278.872, f_new:1979.77, dfdT:6.78513
x:53.56, V:1297.88, Pressure:917.07, iteration:3, T:278.871, f_new:1979.77, dfdT:6.78515
x:53.56, V:1297.88, Pressure:917.07, iteration:4, T:278.871, f_new:1979.76, dfdT:6.78518
x:53.56, V:1297.88, Pressure:917.07, iteration:5, T:278.869, f_new:1979.75, dfdT:6.78524
x:53.56, V:1297.88, Pressure:917.07, iteration:6, T:278.866, f_new:1979.73, dfdT:6.78536
x:53.56, V:1297.88, Pressure:917.07, iteration:7, T:278.864, f_new:nan, dfdT:nan
x:53.57, V:1297.92, Pressure:916.639, iteration:1, T:278.865, f_new:1979.94, dfdT:6.78527
x:53.57, V:1297.92, Pressure:916.639, iteration:2, T:278.865, f_new:1979.94, dfdT:6.78528
x:53.57, V:1297.92, Pressure:916.639, iteration:3, T:278.865, f_new:1979.94, dfdT:6.78529
x:53.57, V:1297.92, Pressure:916.639, iteration:4, T:278.864, f_new:1979.93, dfdT:6.78532
x:53.57, V:1297.92, Pressure:916.639, iteration:5, T:278.862, f_new:1979.92, dfdT:6.78538
x:53.57, V:1297.92, Pressure:916.639, iteration:6, T:278.859, f_new:1979.9, dfdT:6.7855
x:53.57, V:1297.92, Pressure:916.639, iteration:7, T:278.858, f_new:nan, dfdT:nan
x:53.58, V:1297.97, Pressure:916.208, iteration:1, T:278.859, f_new:1980.11, dfdT:6.78542
x:53.58, V:1297.97, Pressure:916.208, iteration:2, T:278.858, f_new:1980.11, dfdT:6.78543
x:53.58, V:1297.97, Pressure:916.208, iteration:3, T:278.858, f_new:1980.11, dfdT:6.78544
x:53.58, V:1297.97, Pressure:916.208, iteration:4, T:278.857, f_new:1980.1, dfdT:6.78547
x:53.58, V:1297.97, Pressure:916.208, iteration:5, T:278.856, f_new:1980.09, dfdT:6.78553
x:53.58, V:1297.97, Pressure:916.208, iteration:6, T:278.852, f_new:1980.07, dfdT:6.78565
x:53.58, V:1297.97, Pressure:916.208, iteration:7, T:278.851, f_new:nan, dfdT:nan
x:53.59, V:1298.02, Pressure:915.778, iteration:1, T:278.852, f_new:1980.29, dfdT:6.78556
x:53.59, V:1298.02, Pressure:915.778, iteration:2, T:278.852, f_new:1980.28, dfdT:6.78557
x:53.59, V:1298.02, Pressure:915.778, iteration:3, T:278.851, f_new:1980.28, dfdT:6.78559
x:53.59, V:1298.02, Pressure:915.778, iteration:4, T:278.85, f_new:1980.28, dfdT:6.78562
x:53.59, V:1298.02, Pressure:915.778, iteration:5, T:278.849, f_new:1980.27, dfdT:6.78568
x:53.59, V:1298.02, Pressure:915.778, iteration:6, T:278.846, f_new:1980.24, dfdT:6.78579
x:53.59, V:1298.02, Pressure:915.778, iteration:7, T:278.844, f_new:nan, dfdT:nan
x:53.6, V:1298.06, Pressure:915.347, iteration:1, T:278.845, f_new:1980.46, dfdT:6.78571
x:53.6, V:1298.06, Pressure:915.347, iteration:2, T:278.845, f_new:1980.46, dfdT:6.78572
x:53.6, V:1298.06, Pressure:915.347, iteration:3, T:278.844, f_new:1980.45, dfdT:6.78573
x:53.6, V:1298.06, Pressure:915.347, iteration:4, T:278.844, f_new:1980.45, dfdT:6.78576
x:53.6, V:1298.06, Pressure:915.347, iteration:5, T:278.842, f_new:1980.44, dfdT:6.78582
x:53.6, V:1298.06, Pressure:915.347, iteration:6, T:278.839, f_new:1980.42, dfdT:6.78594
x:53.6, V:1298.06, Pressure:915.347, iteration:7, T:278.837, f_new:nan, dfdT:nan
x:53.61, V:1298.11, Pressure:914.918, iteration:1, T:278.838, f_new:1980.63, dfdT:6.78586
x:53.61, V:1298.11, Pressure:914.918, iteration:2, T:278.838, f_new:1980.63, dfdT:6.78586
x:53.61, V:1298.11, Pressure:914.918, iteration:3, T:278.838, f_new:1980.63, dfdT:6.78588
x:53.61, V:1298.11, Pressure:914.918, iteration:4, T:278.837, f_new:1980.62, dfdT:6.78591
x:53.61, V:1298.11, Pressure:914.918, iteration:5, T:278.835, f_new:1980.61, dfdT:6.78597
x:53.61, V:1298.11, Pressure:914.918, iteration:6, T:278.832, f_new:1980.59, dfdT:6.78609
x:53.61, V:1298.11, Pressure:914.918, iteration:7, T:278.83, f_new:nan, dfdT:nan
x:53.62, V:1298.16, Pressure:914.488, iteration:1, T:278.831, f_new:1980.8, dfdT:6.786
x:53.62, V:1298.16, Pressure:914.488, iteration:2, T:278.831, f_new:1980.8, dfdT:6.78601
x:53.62, V:1298.16, Pressure:914.488, iteration:3, T:278.831, f_new:1980.8, dfdT:6.78603
x:53.62, V:1298.16, Pressure:914.488, iteration:4, T:278.83, f_new:1980.79, dfdT:6.78605
x:53.62, V:1298.16, Pressure:914.488, iteration:5, T:278.828, f_new:1980.78, dfdT:6.78611
x:53.62, V:1298.16, Pressure:914.488, iteration:6, T:278.825, f_new:1980.76, dfdT:6.78623
x:53.62, V:1298.16, Pressure:914.488, iteration:7, T:278.824, f_new:nan, dfdT:nan
x:53.63, V:1298.2, Pressure:914.059, iteration:1, T:278.825, f_new:1980.97, dfdT:6.78615
x:53.63, V:1298.2, Pressure:914.059, iteration:2, T:278.824, f_new:1980.97, dfdT:6.78616
x:53.63, V:1298.2, Pressure:914.059, iteration:3, T:278.824, f_new:1980.97, dfdT:6.78617
x:53.63, V:1298.2, Pressure:914.059, iteration:4, T:278.823, f_new:1980.97, dfdT:6.7862
x:53.63, V:1298.2, Pressure:914.059, iteration:5, T:278.822, f_new:1980.95, dfdT:6.78626
x:53.63, V:1298.2, Pressure:914.059, iteration:6, T:278.818, f_new:1980.93, dfdT:6.78638
x:53.63, V:1298.2, Pressure:914.059, iteration:7, T:278.817, f_new:nan, dfdT:nan
x:53.64, V:1298.25, Pressure:913.63, iteration:1, T:278.818, f_new:1981.15, dfdT:6.78629
x:53.64, V:1298.25, Pressure:913.63, iteration:2, T:278.818, f_new:1981.15, dfdT:6.7863
x:53.64, V:1298.25, Pressure:913.63, iteration:3, T:278.817, f_new:1981.14, dfdT:6.78632
x:53.64, V:1298.25, Pressure:913.63, iteration:4, T:278.817, f_new:1981.14, dfdT:6.78635
x:53.64, V:1298.25, Pressure:913.63, iteration:5, T:278.815, f_new:1981.13, dfdT:6.78641
x:53.64, V:1298.25, Pressure:913.63, iteration:6, T:278.812, f_new:1981.1, dfdT:6.78653
x:53.64, V:1298.25, Pressure:913.63, iteration:7, T:278.81, f_new:nan, dfdT:nan
x:53.65, V:1298.3, Pressure:913.201, iteration:1, T:278.811, f_new:1981.32, dfdT:6.78644
x:53.65, V:1298.3, Pressure:913.201, iteration:2, T:278.811, f_new:1981.32, dfdT:6.78645
x:53.65, V:1298.3, Pressure:913.201, iteration:3, T:278.811, f_new:1981.31, dfdT:6.78646
x:53.65, V:1298.3, Pressure:913.201, iteration:4, T:278.81, f_new:1981.31, dfdT:6.78649
x:53.65, V:1298.3, Pressure:913.201, iteration:5, T:278.808, f_new:1981.3, dfdT:6.78655
x:53.65, V:1298.3, Pressure:913.201, iteration:6, T:278.805, f_new:1981.28, dfdT:6.78667
x:53.65, V:1298.3, Pressure:913.201, iteration:7, T:278.803, f_new:nan, dfdT:nan
x:53.66, V:1298.34, Pressure:912.773, iteration:1, T:278.804, f_new:1981.49, dfdT:6.78659
x:53.66, V:1298.34, Pressure:912.773, iteration:2, T:278.804, f_new:1981.49, dfdT:6.78659
x:53.66, V:1298.34, Pressure:912.773, iteration:3, T:278.804, f_new:1981.49, dfdT:6.78661
x:53.66, V:1298.34, Pressure:912.773, iteration:4, T:278.803, f_new:1981.48, dfdT:6.78664
x:53.66, V:1298.34, Pressure:912.773, iteration:5, T:278.801, f_new:1981.47, dfdT:6.7867
x:53.66, V:1298.34, Pressure:912.773, iteration:6, T:278.798, f_new:1981.45, dfdT:6.78682
x:53.66, V:1298.34, Pressure:912.773, iteration:7, T:278.797, f_new:nan, dfdT:nan
x:53.67, V:1298.39, Pressure:912.344, iteration:1, T:278.798, f_new:1981.66, dfdT:6.78673
x:53.67, V:1298.39, Pressure:912.344, iteration:2, T:278.797, f_new:1981.66, dfdT:6.78674
x:53.67, V:1298.39, Pressure:912.344, iteration:3, T:278.797, f_new:1981.66, dfdT:6.78676
x:53.67, V:1298.39, Pressure:912.344, iteration:4, T:278.796, f_new:1981.65, dfdT:6.78679
x:53.67, V:1298.39, Pressure:912.344, iteration:5, T:278.795, f_new:1981.64, dfdT:6.78684
x:53.67, V:1298.39, Pressure:912.344, iteration:6, T:278.791, f_new:1981.62, dfdT:6.78696
x:53.67, V:1298.39, Pressure:912.344, iteration:7, T:278.79, f_new:nan, dfdT:nan
x:53.68, V:1298.44, Pressure:911.916, iteration:1, T:278.791, f_new:1981.83, dfdT:6.78688
x:53.68, V:1298.44, Pressure:911.916, iteration:2, T:278.791, f_new:1981.83, dfdT:6.78689
x:53.68, V:1298.44, Pressure:911.916, iteration:3, T:278.79, f_new:1981.83, dfdT:6.7869
x:53.68, V:1298.44, Pressure:911.916, iteration:4, T:278.789, f_new:1981.82, dfdT:6.78693
x:53.68, V:1298.44, Pressure:911.916, iteration:5, T:278.788, f_new:1981.81, dfdT:6.78699
x:53.68, V:1298.44, Pressure:911.916, iteration:6, T:278.785, f_new:1981.79, dfdT:6.78711
x:53.68, V:1298.44, Pressure:911.916, iteration:7, T:278.783, f_new:nan, dfdT:nan
x:53.69, V:1298.48, Pressure:911.489, iteration:1, T:278.784, f_new:1982.01, dfdT:6.78703
x:53.69, V:1298.48, Pressure:911.489, iteration:2, T:278.784, f_new:1982, dfdT:6.78703
x:53.69, V:1298.48, Pressure:911.489, iteration:3, T:278.783, f_new:1982, dfdT:6.78705
x:53.69, V:1298.48, Pressure:911.489, iteration:4, T:278.783, f_new:1982, dfdT:6.78708
x:53.69, V:1298.48, Pressure:911.489, iteration:5, T:278.781, f_new:1981.99, dfdT:6.78714
x:53.69, V:1298.48, Pressure:911.489, iteration:6, T:278.778, f_new:1981.96, dfdT:6.78726
x:53.69, V:1298.48, Pressure:911.489, iteration:7, T:278.776, f_new:nan, dfdT:nan
x:53.7, V:1298.53, Pressure:911.061, iteration:1, T:278.777, f_new:1982.18, dfdT:6.78717
x:53.7, V:1298.53, Pressure:911.061, iteration:2, T:278.777, f_new:1982.18, dfdT:6.78718
x:53.7, V:1298.53, Pressure:911.061, iteration:3, T:278.777, f_new:1982.17, dfdT:6.78719
x:53.7, V:1298.53, Pressure:911.061, iteration:4, T:278.776, f_new:1982.17, dfdT:6.78722
x:53.7, V:1298.53, Pressure:911.061, iteration:5, T:278.774, f_new:1982.16, dfdT:6.78728
x:53.7, V:1298.53, Pressure:911.061, iteration:6, T:278.771, f_new:1982.14, dfdT:6.7874
x:53.7, V:1298.53, Pressure:911.061, iteration:7, T:278.77, f_new:nan, dfdT:nan
x:53.71, V:1298.57, Pressure:910.634, iteration:1, T:278.771, f_new:1982.35, dfdT:6.78732
x:53.71, V:1298.57, Pressure:910.634, iteration:2, T:278.77, f_new:1982.35, dfdT:6.78732
x:53.71, V:1298.57, Pressure:910.634, iteration:3, T:278.77, f_new:1982.35, dfdT:6.78734
x:53.71, V:1298.57, Pressure:910.634, iteration:4, T:278.769, f_new:1982.34, dfdT:6.78737
x:53.71, V:1298.57, Pressure:910.634, iteration:5, T:278.768, f_new:1982.33, dfdT:6.78743
x:53.71, V:1298.57, Pressure:910.634, iteration:6, T:278.764, f_new:1982.31, dfdT:6.78755
x:53.71, V:1298.57, Pressure:910.634, iteration:7, T:278.763, f_new:nan, dfdT:nan
x:53.72, V:1298.62, Pressure:910.207, iteration:1, T:278.764, f_new:1982.52, dfdT:6.78746
x:53.72, V:1298.62, Pressure:910.207, iteration:2, T:278.764, f_new:1982.52, dfdT:6.78747
x:53.72, V:1298.62, Pressure:910.207, iteration:3, T:278.763, f_new:1982.52, dfdT:6.78749
x:53.72, V:1298.62, Pressure:910.207, iteration:4, T:278.762, f_new:1982.51, dfdT:6.78752
x:53.72, V:1298.62, Pressure:910.207, iteration:5, T:278.761, f_new:1982.5, dfdT:6.78757
x:53.72, V:1298.62, Pressure:910.207, iteration:6, T:278.758, f_new:1982.48, dfdT:6.78769
x:53.72, V:1298.62, Pressure:910.207, iteration:7, T:278.756, f_new:nan, dfdT:nan
x:53.73, V:1298.67, Pressure:909.781, iteration:1, T:278.757, f_new:1982.69, dfdT:6.78761
x:53.73, V:1298.67, Pressure:909.781, iteration:2, T:278.757, f_new:1982.69, dfdT:6.78762
x:53.73, V:1298.67, Pressure:909.781, iteration:3, T:278.756, f_new:1982.69, dfdT:6.78763
x:53.73, V:1298.67, Pressure:909.781, iteration:4, T:278.756, f_new:1982.68, dfdT:6.78766
x:53.73, V:1298.67, Pressure:909.781, iteration:5, T:278.754, f_new:1982.67, dfdT:6.78772
x:53.73, V:1298.67, Pressure:909.781, iteration:6, T:278.751, f_new:1982.65, dfdT:6.78784
x:53.73, V:1298.67, Pressure:909.781, iteration:7, T:278.749, f_new:nan, dfdT:nan
x:53.74, V:1298.71, Pressure:909.355, iteration:1, T:278.75, f_new:1982.87, dfdT:6.78775
x:53.74, V:1298.71, Pressure:909.355, iteration:2, T:278.75, f_new:1982.86, dfdT:6.78776
x:53.74, V:1298.71, Pressure:909.355, iteration:3, T:278.75, f_new:1982.86, dfdT:6.78778
x:53.74, V:1298.71, Pressure:909.355, iteration:4, T:278.749, f_new:1982.86, dfdT:6.78781
x:53.74, V:1298.71, Pressure:909.355, iteration:5, T:278.747, f_new:1982.84, dfdT:6.78787
x:53.74, V:1298.71, Pressure:909.355, iteration:6, T:278.744, f_new:1982.82, dfdT:6.78799
x:53.74, V:1298.71, Pressure:909.355, iteration:7, T:278.743, f_new:nan, dfdT:nan
x:53.75, V:1298.76, Pressure:908.929, iteration:1, T:278.744, f_new:1983.04, dfdT:6.7879
x:53.75, V:1298.76, Pressure:908.929, iteration:2, T:278.743, f_new:1983.04, dfdT:6.78791
x:53.75, V:1298.76, Pressure:908.929, iteration:3, T:278.743, f_new:1983.03, dfdT:6.78792
x:53.75, V:1298.76, Pressure:908.929, iteration:4, T:278.742, f_new:1983.03, dfdT:6.78795
x:53.75, V:1298.76, Pressure:908.929, iteration:5, T:278.741, f_new:1983.02, dfdT:6.78801
